Tanggal,Lintang,Bujur,Magnitudo,Kedalaman (km),Lokasi,Keterangan,Sumber
2023-07-30 07:09:00,-7.98729523199494,112.309022972037,5.05,7,"Gunung Kelud, Kediri","4 kali gempa Tektonik Jauh
4 kali gempa Low Frequency
1 kali gempa Hembusan
5 kali gempa Letusan/Erupsi
2 kali gempa Low",VolcanoDiscovery
2023-07-30 07:45:00,-8.05276892242246,114.237189842725,1.24,4,"Gunung Ijen, Bondowoso",4 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2023-07-30 12:21:00,-7.92602598770142,112.348139609334,2.25,16,"Gunung Kelud, Kediri","4 kali gempa Letusan/Erupsi
2 kali gempa Low
2 kali gempa Guguran
5 kali gempa Vulkanik Dalam
4 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2023-07-31 03:11:00,-7.94264001531687,112.950487273275,3.97,8,"Gunung Bromo, Probolinggo",3 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2023-07-31 04:43:00,-8.10372563648645,113.976438396992,5.47,7,"Gunung Raung, Banyuwangi","2 kali gempa Tremor Non-Harmonik
2 kali gempa Low
4 kali gempa Tektonik Lokal
5 kali gempa Letusan/Erupsi
5 kali gempa Hembusan",VolcanoDiscovery
2023-07-31 09:35:00,-8.18159342571942,114.07322166436,4.37,10,"Gunung Raung, Banyuwangi","4 kali gempa Low Frequency
4 kali gempa Tektonik Lokal
4 kali gempa Low",VolcanoDiscovery
2023-07-31 21:39:00,-8.1059051533033,112.905641721371,2.77,12,"Gunung Semeru, Lumajang",5 kali gempa Guguran,VolcanoDiscovery
2023-07-31 22:52:00,-7.94675230018193,112.284763951359,2.34,43,"Gunung Kelud, Kediri","1 kali gempa Tremor Non-Harmonik
5 kali gempa Low Frequency
4 kali gempa Vulkanik Dalam
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2023-08-04 05:57:00,-7.99009740573159,114.224038198626,3.8,11,"Gunung Ijen, Banyuwangi","2 kali gempa Guguran
5 kali gempa Low Frequency
5 kali gempa Letusan/Erupsi
3 kali gempa Low
3 kali gempa Hembusan",VolcanoDiscovery
2023-08-05 11:12:00,-8.09891544718624,112.859484825078,2.24,53,"Gunung Semeru, Lumajang","1 kali gempa Hembusan
3 kali gempa Low Frequency
2 kali gempa Letusan/Erupsi
4 kali gempa Low",VolcanoDiscovery
2023-08-06 13:52:00,-8.11715594160319,112.921706297458,1.78,4,"Gunung Semeru, Lumajang",1 kali gempa Guguran,VolcanoDiscovery
2023-08-06 22:47:00,-7.92654591511758,112.302973665693,3.23,5,"Gunung Kelud, Kediri",4 kali gempa Guguran,VolcanoDiscovery
2023-08-06 23:37:00,-7.97515812017552,112.341529238315,4.79,45,"Gunung Kelud, Kediri","3 kali gempa Guguran
3 kali gempa Vulkanik Dalam
2 kali gempa Hembusan
1 kali gempa Tektonik Lokal
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2023-08-06 23:38:00,-8.1055468814673,112.937424197963,2.8,13,"Gunung Semeru, Lumajang",3 kali gempa Low Frequency,VolcanoDiscovery
2023-08-07 02:13:00,-8.1434281091124,114.039468019079,4.02,31,"Gunung Raung, Banyuwangi","2 kali gempa Letusan/Erupsi
5 kali gempa Low Frequency
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-08-09 10:47:00,-8.01542386438867,114.278208955752,5.97,36,"Gunung Ijen, Banyuwangi","3 kali gempa Tremor Non-Harmonik
2 kali gempa Hembusan
4 kali gempa Tektonik Jauh",VolcanoDiscovery
2023-08-11 06:49:00,-8.13339701556215,114.025255461534,1.9,1,"Gunung Raung, Banyuwangi",1 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2023-08-11 07:02:00,-8.10707958408374,112.956549095475,4.18,43,"Gunung Semeru, Lumajang","5 kali gempa Hembusan
3 kali gempa Tremor Non-Harmonik
1 kali gempa Tektonik Lokal
5 kali gempa Letusan/Erupsi
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-08-12 01:47:00,-7.94094833247503,112.301095401163,3.57,3,"Gunung Kelud, Kediri",2 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2023-08-12 18:39:00,-8.18152340152849,114.052744436053,5.5,19,"Gunung Raung, Banyuwangi","3 kali gempa Tektonik Lokal
1 kali gempa Letusan/Erupsi
4 kali gempa Low Frequency",VolcanoDiscovery
2023-08-13 07:06:00,-7.96326683340059,112.930965510716,5.45,22,"Gunung Bromo, Probolinggo","5 kali gempa Vulkanik Dalam
5 kali gempa Guguran
1 kali gempa Low Frequency",VolcanoDiscovery
2023-08-13 18:21:00,-7.93110027689236,112.343460332024,2.02,62,"Gunung Kelud, Kediri","3 kali gempa Tektonik Jauh
3 kali gempa Low Frequency
3 kali gempa Tektonik Lokal",VolcanoDiscovery
2023-08-14 13:18:00,-8.11622966020489,112.966481256241,5,15,"Gunung Semeru, Lumajang","4 kali gempa Low
3 kali gempa Vulkanik Dalam
1 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2023-08-14 22:09:00,-8.14672517416509,112.985475952936,2.4,55,"Gunung Semeru, Lumajang","4 kali gempa Tremor Non-Harmonik
3 kali gempa Tektonik Jauh
5 kali gempa Guguran
3 kali gempa Letusan/Erupsi
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-08-15 09:08:00,-7.95559703918474,112.942044480521,2.35,6,"Gunung Bromo, Probolinggo",1 kali gempa Vulkanik Dalam,VolcanoDiscovery
2023-08-15 15:31:00,-7.91281967684753,112.329776565558,3.49,57,"Gunung Kelud, Kediri","1 kali gempa Letusan/Erupsi
2 kali gempa Tektonik Lokal
1 kali gempa Hembusan
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2023-08-15 18:56:00,-8.1286449640843,112.857978097647,4.32,20,"Gunung Semeru, Lumajang","4 kali gempa Guguran
5 kali gempa Tektonik Lokal
4 kali gempa Vulkanik Dalam
5 kali gempa Letusan/Erupsi
4 kali gempa Low",VolcanoDiscovery
2023-08-16 09:44:00,-8.1690478338378,112.869982889101,2.94,17,"Gunung Semeru, Lumajang","2 kali gempa Tremor Non-Harmonik
2 kali gempa Low
4 kali gempa Tektonik Lokal",VolcanoDiscovery
2023-08-17 06:48:00,-8.08353392688329,114.057164600021,4.81,2,"Gunung Raung, Banyuwangi","3 kali gempa Low Frequency
1 kali gempa Tremor Non-Harmonik
4 kali gempa Guguran",VolcanoDiscovery
2023-08-17 16:16:00,-7.92377826996035,112.958583043508,2.84,9,"Gunung Bromo, Probolinggo",2 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2023-08-17 20:20:00,-8.11787473817886,112.910349659175,1.59,7,"Gunung Semeru, Lumajang",1 kali gempa Vulkanik Dalam,VolcanoDiscovery
2023-08-17 21:29:00,-8.12014370576885,112.920391153361,2.67,21,"Gunung Semeru, Lumajang","2 kali gempa Letusan/Erupsi
4 kali gempa Hembusan
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2023-08-18 04:52:00,-7.89068371598794,112.342805763248,3.4,0,"Gunung Kelud, Kediri","1 kali gempa Hembusan
3 kali gempa Vulkanik Dalam
5 kali gempa Tektonik Lokal
4 kali gempa Tremor Non-Harmonik
4 kali gempa Low",VolcanoDiscovery
2023-08-18 10:59:00,-7.87188813133188,112.249804124483,5.17,39,"Gunung Kelud, Kediri","1 kali gempa Guguran
2 kali gempa Tektonik Lokal
2 kali gempa Low Frequency
4 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2023-08-19 02:40:00,-8.00929676813368,112.926836342637,3.43,45,"Gunung Bromo, Probolinggo","4 kali gempa Tremor Non-Harmonik
4 kali gempa Tektonik Jauh
2 kali gempa Hembusan",VolcanoDiscovery
2023-08-19 07:45:00,-8.10609792298584,112.917308372003,1.34,18,"Gunung Semeru, Lumajang",4 kali gempa Vulkanik Dalam,VolcanoDiscovery
2023-08-19 07:47:00,-7.9039316767803,113.007518849671,3.83,7,"Gunung Bromo, Probolinggo","4 kali gempa Guguran
2 kali gempa Tektonik Jauh
4 kali gempa Low Frequency
4 kali gempa Low
1 kali gempa Hembusan",VolcanoDiscovery
2023-08-20 02:40:00,-7.9475842421056,112.292772410022,5.16,21,"Gunung Kelud, Kediri","1 kali gempa Guguran
3 kali gempa Tektonik Lokal
1 kali gempa Low Frequency
3 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-08-20 18:48:00,-7.89596757539308,112.985358295644,3,34,"Gunung Bromo, Probolinggo","5 kali gempa Low Frequency
2 kali gempa Low
1 kali gempa Vulkanik Dalam
2 kali gempa Guguran",VolcanoDiscovery
2023-08-21 17:56:00,-8.1312399711172,112.9859486197,3.32,50,"Gunung Semeru, Lumajang","4 kali gempa Vulkanik Dalam
5 kali gempa Tektonik Jauh
3 kali gempa Tektonik Lokal",VolcanoDiscovery
2023-08-21 22:15:00,-8.0283634183437,114.240977004574,3.79,22,"Gunung Ijen, Banyuwangi","1 kali gempa Tektonik Lokal
4 kali gempa Tremor Non-Harmonik
1 kali gempa Low Frequency
4 kali gempa Tektonik Jauh
4 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-08-23 04:38:00,-8.14057548143029,112.976002728294,5.61,32,"Gunung Semeru, Lumajang","1 kali gempa Hembusan
2 kali gempa Vulkanik Dalam
4 kali gempa Low",VolcanoDiscovery
2023-08-24 01:48:00,-7.92476243312246,112.944202535549,2.2,16,"Gunung Bromo, Probolinggo",2 kali gempa Guguran,VolcanoDiscovery
2023-08-24 15:45:00,-7.87599793479537,112.244675010153,4.55,18,"Gunung Kelud, Kediri","1 kali gempa Tektonik Lokal
2 kali gempa Guguran
2 kali gempa Low
4 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-08-25 11:04:00,-8.12278056598787,112.905183724373,4,3,"Gunung Semeru, Lumajang",5 kali gempa Guguran,VolcanoDiscovery
2023-08-25 13:46:00,-7.94847934857706,113.015414138644,2.65,25,"Gunung Bromo, Probolinggo","3 kali gempa Tremor Non-Harmonik
4 kali gempa Hembusan
4 kali gempa Low
3 kali gempa Letusan/Erupsi
5 kali gempa Low Frequency",VolcanoDiscovery
2023-08-26 20:50:00,-8.1467984037264,112.937558386286,3.7,52,"Gunung Semeru, Lumajang","4 kali gempa Tektonik Jauh
2 kali gempa Low Frequency
4 kali gempa Low
3 kali gempa Vulkanik Dalam
5 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-08-28 12:24:00,-8.07886492480125,114.231759975863,3.29,13,"Gunung Ijen, Bondowoso",1 kali gempa Guguran,VolcanoDiscovery
2023-08-28 15:21:00,-8.08895798071361,112.98380482915,4.93,66,"Gunung Semeru, Lumajang","5 kali gempa Hembusan
2 kali gempa Low
3 kali gempa Guguran
2 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2023-08-29 00:45:00,-7.93791799567369,112.29719585917,3.68,17,"Gunung Kelud, Kediri",3 kali gempa Guguran,VolcanoDiscovery
2023-08-29 12:27:00,-8.08057198704513,113.968033539901,5.93,29,"Gunung Raung, Banyuwangi","4 kali gempa Guguran
4 kali gempa Tektonik Lokal
3 kali gempa Low",VolcanoDiscovery
2023-08-29 13:37:00,-8.11352957258932,114.202394217987,3,38,"Gunung Ijen, Banyuwangi","2 kali gempa Low Frequency
4 kali gempa Vulkanik Dalam
3 kali gempa Low
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-08-29 23:28:00,-8.11308631082551,112.916462777962,3.33,16,"Gunung Semeru, Lumajang",3 kali gempa Vulkanik Dalam,VolcanoDiscovery
2023-08-30 15:28:00,-8.1217793086053,112.90546128939,2.93,9,"Gunung Semeru, Lumajang",3 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2023-08-30 16:07:00,-8.02824510429893,114.289152497184,3.46,0,"Gunung Ijen, Banyuwangi","5 kali gempa Low
2 kali gempa Guguran
4 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-08-30 17:04:00,-8.03361485698291,114.220797607621,3.34,28,"Gunung Ijen, Banyuwangi","3 kali gempa Tremor Non-Harmonik
1 kali gempa Guguran
5 kali gempa Low Frequency",VolcanoDiscovery
2023-09-01 03:49:00,-7.91596559714541,112.91891008879,2.21,64,"Gunung Bromo, Probolinggo","4 kali gempa Low Frequency
2 kali gempa Low
2 kali gempa Tektonik Lokal
4 kali gempa Vulkanik Dalam
4 kali gempa Hembusan",VolcanoDiscovery
2023-09-02 02:55:00,-7.88259336328914,112.941728971007,2.97,13,"Gunung Bromo, Probolinggo","1 kali gempa Guguran
3 kali gempa Letusan/Erupsi
1 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2023-09-02 09:05:00,-8.0435382151659,112.982166395967,4.88,45,"Gunung Semeru, Lumajang","2 kali gempa Hembusan
3 kali gempa Tremor Non-Harmonik
2 kali gempa Guguran",VolcanoDiscovery
2023-09-02 09:29:00,-8.04450288355533,112.964301976216,2.76,13,"Gunung Semeru, Lumajang","4 kali gempa Hembusan
4 kali gempa Low Frequency
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-09-04 08:28:00,-7.9427757526817,112.311990994152,3.47,1,"Gunung Kelud, Kediri",4 kali gempa Vulkanik Dalam,VolcanoDiscovery
2023-09-04 09:50:00,-8.09167313559625,112.921042385427,3.43,10,"Gunung Semeru, Lumajang",1 kali gempa Guguran,VolcanoDiscovery
2023-09-04 13:53:00,-8.00642846530176,112.957571268445,3.36,55,"Gunung Bromo, Probolinggo","3 kali gempa Vulkanik Dalam
1 kali gempa Letusan/Erupsi
4 kali gempa Hembusan",VolcanoDiscovery
2023-09-04 23:55:00,-7.98603707747391,112.969578754339,4.94,37,"Gunung Bromo, Probolinggo","4 kali gempa Tektonik Lokal
5 kali gempa Letusan/Erupsi
3 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2023-09-05 00:02:00,-8.1698830569812,112.852025558463,3.63,45,"Gunung Semeru, Lumajang","4 kali gempa Hembusan
5 kali gempa Tremor Non-Harmonik
3 kali gempa Vulkanik Dalam
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-09-05 02:59:00,-8.12052115009674,113.968743212194,3.95,10,"Gunung Raung, Banyuwangi","5 kali gempa Low Frequency
1 kali gempa Guguran
3 kali gempa Tremor Non-Harmonik
3 kali gempa Letusan/Erupsi
1 kali gempa Low",VolcanoDiscovery
2023-09-05 13:27:00,-8.06739329562796,114.009431942579,5.28,18,"Gunung Raung, Banyuwangi","2 kali gempa Tektonik Lokal
5 kali gempa Low
1 kali gempa Hembusan
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-09-05 18:16:00,-7.95881751856856,112.302005849796,5.65,26,"Gunung Kelud, Kediri","1 kali gempa Letusan/Erupsi
1 kali gempa Low
3 kali gempa Hembusan",VolcanoDiscovery
2023-09-06 00:08:00,-8.07098403397255,112.927673887157,5.53,50,"Gunung Semeru, Lumajang","2 kali gempa Vulkanik Dalam
4 kali gempa Tremor Non-Harmonik
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2023-09-06 04:09:00,-7.92948917469772,112.940413018643,1.89,4,"Gunung Bromo, Probolinggo",3 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2023-09-06 16:29:00,-8.09189154232524,112.910497700027,3.01,4,"Gunung Semeru, Lumajang",5 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2023-09-07 02:48:00,-8.11644086517016,112.929546848395,2.45,3,"Gunung Semeru, Lumajang",4 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2023-09-07 11:12:00,-8.11018586075221,112.938155041081,4.79,25,"Gunung Semeru, Lumajang","2 kali gempa Hembusan
2 kali gempa Low Frequency
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-09-08 05:24:00,-8.10586858580978,114.049773964661,1.47,16,"Gunung Raung, Banyuwangi",5 kali gempa Vulkanik Dalam,VolcanoDiscovery
2023-09-08 15:44:00,-7.95310811669771,112.96885145451,2.68,16,"Gunung Bromo, Probolinggo",3 kali gempa Vulkanik Dalam,VolcanoDiscovery
2023-09-09 03:26:00,-8.12771769515921,114.063985616958,4.23,19,"Gunung Raung, Banyuwangi","3 kali gempa Tektonik Jauh
4 kali gempa Tremor Non-Harmonik
4 kali gempa Letusan/Erupsi
3 kali gempa Tektonik Lokal
3 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-09-09 08:01:00,-7.97597374279371,113.019966771138,3.95,38,"Gunung Bromo, Probolinggo","5 kali gempa Tektonik Jauh
4 kali gempa Hembusan
4 kali gempa Low
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-09-09 10:00:00,-8.1166308462951,112.915790055239,3.17,10,"Gunung Semeru, Lumajang",1 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2023-09-10 01:14:00,-8.17313336389532,113.991613018127,4.96,20,"Gunung Raung, Banyuwangi","2 kali gempa Hembusan
1 kali gempa Guguran
4 kali gempa Tremor Non-Harmonik
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-09-10 03:07:00,-8.15234374255278,112.975942668403,5.81,51,"Gunung Semeru, Lumajang","2 kali gempa Tektonik Jauh
5 kali gempa Tremor Non-Harmonik
1 kali gempa Low",VolcanoDiscovery
2023-09-10 19:25:00,-7.98912579258278,112.340131977984,2.77,55,"Gunung Kelud, Kediri","2 kali gempa Low
2 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Lokal",VolcanoDiscovery
2023-09-11 00:01:00,-8.1283654965939,114.027117852202,2.97,9,"Gunung Raung, Banyuwangi",4 kali gempa Vulkanik Dalam,VolcanoDiscovery
2023-09-11 08:01:00,-8.0412784415072,114.224462847414,2.29,55,"Gunung Ijen, Banyuwangi","4 kali gempa Letusan/Erupsi
4 kali gempa Guguran
4 kali gempa Hembusan",VolcanoDiscovery
2023-09-11 16:14:00,-8.13608162387264,114.058320239828,2.64,14,"Gunung Raung, Banyuwangi",1 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2023-09-13 08:14:00,-7.99075049994149,114.235999456013,4.26,44,"Gunung Ijen, Banyuwangi","3 kali gempa Vulkanik Dalam
4 kali gempa Low
4 kali gempa Tremor Non-Harmonik
4 kali gempa Tektonik Jauh
4 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-09-14 04:36:00,-8.07323088565399,114.233387316882,2.81,10,"Gunung Ijen, Bondowoso",3 kali gempa Vulkanik Dalam,VolcanoDiscovery
2023-09-14 06:39:00,-8.13934944624302,114.067638376584,5.67,53,"Gunung Raung, Banyuwangi","4 kali gempa Hembusan
5 kali gempa Low Frequency
5 kali gempa Tektonik Jauh
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-09-14 17:41:00,-7.94203059876787,112.271883297586,4.96,38,"Gunung Kelud, Kediri","5 kali gempa Tektonik Lokal
2 kali gempa Tremor Non-Harmonik
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-09-15 04:23:00,-8.10297285990546,114.310539145704,4.16,46,"Gunung Ijen, Banyuwangi","5 kali gempa Vulkanik Dalam
3 kali gempa Letusan/Erupsi
1 kali gempa Low Frequency
2 kali gempa Hembusan",VolcanoDiscovery
2023-09-16 13:08:00,-8.06953576026633,112.984373712397,2.9,60,"Gunung Semeru, Lumajang","2 kali gempa Letusan/Erupsi
5 kali gempa Tremor Non-Harmonik
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-09-17 17:45:00,-8.00103028646951,112.308217344043,5.48,20,"Gunung Kelud, Kediri","3 kali gempa Hembusan
2 kali gempa Low Frequency
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-09-17 20:50:00,-8.12782708780979,112.927849205264,3.63,9,"Gunung Semeru, Lumajang",5 kali gempa Low Frequency,VolcanoDiscovery
2023-09-17 22:53:00,-8.12282392207423,112.942898817365,4.38,39,"Gunung Semeru, Lumajang","5 kali gempa Letusan/Erupsi
1 kali gempa Guguran
1 kali gempa Tektonik Jauh
1 kali gempa Tremor Non-Harmonik
3 kali gempa Hembusan",VolcanoDiscovery
2023-09-18 04:01:00,-8.06726717700444,114.3072187898,3.51,52,"Gunung Ijen, Banyuwangi","2 kali gempa Low Frequency
3 kali gempa Tremor Non-Harmonik
4 kali gempa Tektonik Jauh
3 kali gempa Hembusan",VolcanoDiscovery
2023-09-18 11:28:00,-8.13458112514338,114.101918600441,2.09,16,"Gunung Raung, Banyuwangi","1 kali gempa Low
3 kali gempa Tektonik Jauh
4 kali gempa Guguran
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-09-18 14:37:00,-7.95089035301153,112.286043872761,3.33,17,"Gunung Kelud, Kediri","3 kali gempa Hembusan
4 kali gempa Low
1 kali gempa Low Frequency",VolcanoDiscovery
2023-09-18 22:42:00,-7.99285481372062,114.304588624011,3.74,29,"Gunung Ijen, Banyuwangi","2 kali gempa Hembusan
4 kali gempa Guguran
2 kali gempa Vulkanik Dalam
5 kali gempa Low
5 kali gempa Low Frequency",VolcanoDiscovery
2023-09-19 01:33:00,-7.93519133072628,112.296965097296,2.11,2,"Gunung Kelud, Kediri",2 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2023-09-19 23:16:00,-7.91362378649551,112.319131665757,3.38,5,"Gunung Kelud, Kediri",4 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2023-09-20 14:49:00,-8.0919243735594,112.944548163511,4.25,44,"Gunung Semeru, Lumajang","1 kali gempa Guguran
4 kali gempa Low
2 kali gempa Tektonik Lokal
5 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-09-22 04:56:00,-8.04759782213999,114.24684919888,3.59,11,"Gunung Ijen, Bondowoso",4 kali gempa Vulkanik Dalam,VolcanoDiscovery
2023-09-22 06:58:00,-7.88978624246445,112.373327813925,3.05,1,"Gunung Kelud, Kediri","1 kali gempa Low
5 kali gempa Low Frequency
5 kali gempa Guguran",VolcanoDiscovery
2023-09-22 08:17:00,-8.08094655639892,114.060734751389,6.03,499,"Gunung Raung, Banyuwangi","1 kali gempa Tektonik Lokal
5 kali gempa Letusan/Erupsi
4 kali gempa Low
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2023-09-23 11:59:00,-8.18956125994717,113.968110916995,3.84,15,"Gunung Raung, Banyuwangi","3 kali gempa Low Frequency
5 kali gempa Letusan/Erupsi
2 kali gempa Guguran",VolcanoDiscovery
2023-09-23 22:33:00,-7.96473629735375,112.947846798665,3.16,31,"Gunung Bromo, Probolinggo","3 kali gempa Guguran
5 kali gempa Vulkanik Dalam
1 kali gempa Low Frequency",VolcanoDiscovery
2023-09-23 23:25:00,-8.00032817567596,112.998753545206,3.62,25,"Gunung Bromo, Probolinggo","2 kali gempa Hembusan
2 kali gempa Tremor Non-Harmonik
3 kali gempa Low Frequency
4 kali gempa Vulkanik Dalam
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-09-24 01:31:00,-8.01101853023056,112.879516921699,2.11,49,"Gunung Bromo, Probolinggo","5 kali gempa Hembusan
5 kali gempa Tremor Non-Harmonik
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-09-24 15:02:00,-8.0772136992648,114.096151804075,2.64,40,"Gunung Raung, Banyuwangi","2 kali gempa Tektonik Jauh
5 kali gempa Tremor Non-Harmonik
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2023-09-25 02:44:00,-8.10294959552934,114.054174475978,2.31,7,"Gunung Raung, Banyuwangi",1 kali gempa Vulkanik Dalam,VolcanoDiscovery
2023-09-25 12:07:00,-8.11027492214739,112.901893535463,3.7,4,"Gunung Semeru, Lumajang","5 kali gempa Tektonik Lokal
3 kali gempa Vulkanik Dalam
3 kali gempa Low Frequency",VolcanoDiscovery
2023-09-25 15:20:00,-8.11381573999025,114.279430577933,5.13,11,"Gunung Ijen, Banyuwangi","3 kali gempa Tektonik Lokal
2 kali gempa Tremor Non-Harmonik
1 kali gempa Letusan/Erupsi
5 kali gempa Vulkanik Dalam
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2023-09-25 16:25:00,-7.94409484612907,113.002913430839,4.69,0,"Gunung Bromo, Probolinggo","2 kali gempa Tektonik Lokal
1 kali gempa Tektonik Jauh
5 kali gempa Low Frequency",VolcanoDiscovery
2023-09-25 18:35:00,-7.95634288503753,112.949065335931,2.15,16,"Gunung Bromo, Probolinggo",3 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2023-09-27 03:29:00,-8.12870567648765,114.032279907333,2.83,20,"Gunung Raung, Banyuwangi","3 kali gempa Tektonik Jauh
4 kali gempa Letusan/Erupsi
5 kali gempa Low
2 kali gempa Low Frequency",VolcanoDiscovery
2023-09-27 04:50:00,-8.05585567740896,112.951577855559,3.81,24,"Gunung Semeru, Lumajang","1 kali gempa Guguran
5 kali gempa Hembusan
2 kali gempa Vulkanik Dalam
1 kali gempa Low Frequency",VolcanoDiscovery
2023-09-27 11:02:00,-8.13390287207548,114.032350452958,2.56,1,"Gunung Raung, Banyuwangi",5 kali gempa Guguran,VolcanoDiscovery
2023-09-27 16:07:00,-7.90854955497808,112.949695499762,2.18,47,"Gunung Bromo, Probolinggo","4 kali gempa Low
1 kali gempa Guguran
4 kali gempa Vulkanik Dalam
1 kali gempa Hembusan
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2023-09-29 12:39:00,-8.10913605859162,114.050219201423,1.48,18,"Gunung Raung, Banyuwangi",1 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2023-09-30 03:11:00,-8.09038758344924,112.929906842886,1.04,8,"Gunung Semeru, Lumajang",1 kali gempa Low Frequency,VolcanoDiscovery
